,MCIC_hr,Vis_hr,Ceiling_hr,TS_hr,CW0422_hr,CW1129_hr,PC_hr,RNSNIC_hr,CW0422_Str,CW1129_Str,ModNumber,ActAdvisoryDuration,PR_hr,GDPCNX
1343,1,1.0,4,0,6,4,0,0,0,0,3,2.066666667,32,1
1344,1,6.0,15,0,7,4,0,0,0,0,4,5.983333332999999,32,2
1345,0,10.0,120,0,26,5,0,0,1,0,0,4.8,34,1
1346,0,10.0,120,0,29,10,0,0,1,0,0,4.8,34,1
1347,0,10.0,120,0,29,10,0,0,1,0,0,4.8,34,1
1348,0,10.0,120,0,29,10,0,0,1,0,0,4.8,34,1
1349,0,10.0,120,0,29,10,0,0,1,0,0,4.8,34,1
1350,0,10.0,50,0,27,0,0,0,1,0,1,1.35,32,1
1351,0,10.0,50,0,27,0,0,0,1,0,1,1.35,32,1
1352,0,10.0,50,0,27,0,0,0,1,0,2,4.733333333,40,1
1353,0,10.0,50,0,27,0,0,0,1,0,2,4.733333333,36,1
1354,1,10.0,25,0,22,0,1,1,0,0,2,4.733333333,36,1
1355,1,10.0,25,0,22,0,1,1,0,0,2,4.733333333,36,1
1356,1,10.0,25,0,22,0,1,1,0,0,2,4.733333333,36,1
1357,0,10.0,120,0,26,5,0,0,1,0,3,5.7,36,2
1358,0,10.0,60,0,3,3,1,1,0,0,0,0.8666666670000001,36,1
1359,0,10.0,60,0,4,3,0,0,0,0,1,3.7833333330000003,40,1
1360,0,10.0,60,0,4,3,0,0,0,0,1,3.7833333330000003,40,1
1361,0,10.0,60,0,4,3,0,0,0,0,1,3.7833333330000003,40,1
1362,0,10.0,60,0,4,3,0,0,0,0,1,3.7833333330000003,40,1
1363,0,10.0,60,0,4,3,0,0,0,0,0,0.75,32,1
1364,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1365,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1366,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1367,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1368,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1369,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1370,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1371,0,10.0,60,0,4,3,0,0,0,0,1,7.233333332999999,38,1
1372,1,0.5,2,0,2,11,1,1,0,0,0,5.7,16,1
1373,1,2.0,6,0,2,10,1,1,0,0,0,5.7,16,1
1374,1,2.0,6,0,3,15,1,1,0,0,0,5.7,16,1
1375,1,2.0,6,0,3,15,1,1,0,0,0,5.7,20,1
1376,1,1.0,5,0,0,20,1,1,0,0,0,5.7,20,1
1377,1,1.0,5,0,0,20,1,1,0,0,0,5.7,20,1
1378,1,1.0,5,0,8,23,1,1,0,0,1,2.866666667,20,1
1379,1,1.0,5,0,8,23,1,1,0,0,1,2.866666667,16,1
1380,1,0.25,2,0,13,27,1,1,0,1,1,2.866666667,16,1
1381,1,0.25,2,0,13,27,1,1,0,1,2,17.83333333,16,2
1382,0,10.0,120,0,18,3,0,0,0,0,0,5.6333333329999995,20,1
1383,0,10.0,120,0,18,3,0,0,0,0,0,5.6333333329999995,20,1
1384,0,10.0,120,0,18,3,0,0,0,0,0,5.6333333329999995,20,1
1385,0,10.0,40,0,12,2,0,0,0,0,0,5.6333333329999995,20,1
1386,0,10.0,40,0,12,2,0,0,0,0,0,5.6333333329999995,20,1
1387,0,10.0,40,0,12,2,0,0,0,0,0,5.6333333329999995,20,1
1388,0,10.0,50,0,7,1,0,0,0,0,1,4.816666667,20,1
1389,0,10.0,50,0,7,1,0,0,0,0,1,4.816666667,20,1
1390,0,10.0,50,0,7,1,0,0,0,0,1,4.816666667,20,1
1391,0,10.0,250,0,7,1,0,0,0,0,1,4.816666667,20,1
1392,0,10.0,250,0,7,1,0,0,0,0,1,4.816666667,20,1
1393,1,0.75,3,0,3,2,1,1,0,0,0,1.316666667,30,1
1394,1,1.0,5,0,7,1,1,1,0,0,0,1.316666667,30,1
1395,1,1.0,5,0,7,1,1,1,0,0,1,3.416666667,32,1
1396,1,1.0,5,0,7,1,1,1,0,0,1,3.416666667,32,1
1397,1,1.0,5,0,7,1,1,1,0,0,1,3.416666667,32,1
1398,1,1.0,5,0,7,1,1,1,0,0,1,3.416666667,32,1
1399,1,0.5,2,0,1,7,1,0,0,0,2,13.13333333,32,2
1400,0,10.0,110,0,6,3,0,0,0,0,0,2.183333333,20,1
1401,0,10.0,110,0,6,3,0,0,0,0,0,2.183333333,20,1
1402,0,10.0,110,0,6,3,0,0,0,0,0,2.183333333,20,1
1403,0,10.0,90,0,6,3,0,0,0,0,1,2.7,38,1
1404,0,10.0,90,0,6,3,0,0,0,0,1,2.7,38,1
1405,0,10.0,90,0,6,3,0,0,0,0,1,2.7,38,1
1406,0,10.0,35,0,36,6,0,0,1,0,0,0.5,34,1
1407,0,10.0,35,0,36,6,0,0,1,0,1,2.65,34,1
1408,0,10.0,35,0,36,6,0,0,1,0,1,2.65,34,1
1409,0,10.0,35,0,36,6,0,0,1,0,1,2.65,34,1
1410,0,10.0,40,0,33,0,0,0,1,0,2,2.2833333330000003,30,1
1411,0,10.0,40,0,33,0,0,0,1,0,2,2.2833333330000003,30,1
1412,0,10.0,40,0,33,0,0,0,1,0,2,2.2833333330000003,30,1
1413,0,10.0,120,0,33,0,0,0,1,0,3,3.4666666669999997,35,1
1414,0,10.0,120,0,33,0,0,0,1,0,3,3.4666666669999997,35,1
1415,0,10.0,120,0,33,0,0,0,1,0,3,3.4666666669999997,35,1
1416,0,10.0,45,0,30,5,0,0,1,0,3,3.4666666669999997,35,1
1417,0,10.0,120,0,32,6,0,0,1,0,4,9.633333333,35,2
1418,0,10.0,120,0,6,13,0,0,0,0,0,5.483333332999999,38,1
1419,0,10.0,120,0,6,13,0,0,0,0,0,5.483333332999999,38,1
1420,0,10.0,120,0,6,13,0,0,0,0,0,5.483333332999999,38,1
1421,0,10.0,120,0,6,13,0,0,0,0,0,5.483333332999999,38,1
1422,0,10.0,120,0,6,13,0,0,0,0,0,5.483333332999999,38,1
1423,0,10.0,120,0,6,13,0,0,0,0,0,5.483333332999999,38,1
1424,0,10.0,120,0,2,10,0,0,0,0,1,3.2833333330000003,38,2
1425,0,10.0,150,0,11,25,0,0,0,1,1,7.8833333329999995,36,1
1426,0,10.0,50,0,31,14,0,0,1,0,1,7.8833333329999995,36,1
1427,0,10.0,150,0,27,12,0,0,1,0,1,7.8833333329999995,34,1
1428,0,10.0,150,0,27,12,0,0,1,0,1,7.8833333329999995,34,1
1429,0,10.0,150,0,27,12,0,0,1,0,1,7.8833333329999995,34,1
1430,0,10.0,150,0,27,12,0,0,1,0,1,7.8833333329999995,34,1
1431,0,10.0,150,0,27,12,0,0,1,0,1,7.8833333329999995,34,1
1432,0,10.0,150,0,27,12,0,0,1,0,1,7.8833333329999995,34,1
1433,0,10.0,120,0,29,6,0,0,1,0,2,5.1,34,2
1434,0,10.0,120,0,19,13,0,0,0,0,0,7.65,36,1
1435,0,10.0,120,0,19,13,0,0,0,0,0,7.65,36,1
1436,0,10.0,120,0,19,13,0,0,0,0,0,7.65,36,1
1437,0,10.0,120,0,19,13,0,0,0,0,0,7.65,36,1
1438,0,10.0,120,0,11,6,0,0,0,0,0,7.65,36,1
1439,0,10.0,120,0,11,6,0,0,0,0,0,7.65,36,1
1440,0,10.0,120,0,8,6,0,0,0,0,0,7.65,36,1
1441,0,10.0,120,0,8,6,0,0,0,0,0,7.65,36,1
1442,0,10.0,100,0,9,12,0,0,0,0,0,1.316666667,38,1
1443,0,10.0,100,0,13,10,0,0,0,0,0,1.316666667,38,1
1444,0,10.0,100,0,13,10,0,0,0,0,1,0.966666667,36,1
1445,0,10.0,120,0,16,12,0,0,0,0,2,5.3833333329999995,36,1
1446,0,10.0,120,0,16,12,0,0,0,0,2,5.3833333329999995,36,1
1447,0,10.0,120,0,16,12,0,0,0,0,2,5.3833333329999995,36,1
1448,0,10.0,120,0,16,12,0,0,0,0,2,5.3833333329999995,36,1
1449,0,10.0,120,0,16,12,0,0,0,0,2,5.3833333329999995,36,1
1450,0,10.0,120,0,16,12,0,0,0,0,2,5.3833333329999995,36,1
1451,0,10.0,250,0,22,4,0,0,0,0,3,2.45,36,2
1452,0,10.0,50,0,45,15,0,0,1,0,0,4.25,28,1
1453,0,10.0,50,0,45,15,0,0,1,0,0,4.25,28,1
1454,0,10.0,50,0,45,15,0,0,1,0,0,4.25,28,1
1455,0,10.0,50,0,45,15,0,0,1,0,0,4.25,28,1
1456,0,10.0,50,0,45,15,0,0,1,0,0,4.25,28,1
1457,0,10.0,60,0,42,14,0,0,1,0,1,3.6,32,1
1458,0,10.0,60,0,42,14,0,0,1,0,1,3.6,32,1
1459,0,10.0,60,0,42,14,0,0,1,0,1,3.6,32,1
1460,0,10.0,60,0,42,14,0,0,1,0,1,3.6,32,1
1461,0,10.0,60,0,38,26,0,0,1,1,2,4.483333333,32,2
1462,1,10.0,20,0,9,18,1,1,0,0,0,1.6833333330000002,35,1
1463,0,10.0,50,0,9,18,1,1,0,0,0,1.6833333330000002,35,1
1464,0,10.0,150,0,14,21,0,0,0,0,1,4.183333333,35,1
1465,0,10.0,150,0,14,21,0,0,0,0,1,4.183333333,35,1
1466,0,10.0,150,0,14,21,0,0,0,0,1,4.183333333,35,1
1467,0,10.0,150,0,14,21,0,0,0,0,1,4.183333333,35,1
1468,0,10.0,150,0,14,21,0,0,0,0,1,4.183333333,35,1
1469,0,10.0,150,0,5,15,0,0,0,0,2,1.3833333330000002,38,1
1470,0,10.0,150,0,10,21,0,0,0,0,2,1.3833333330000002,38,1
1471,0,10.0,150,0,10,21,0,0,0,0,3,4.783333333,38,2
1472,1,6.0,25,0,13,16,1,1,0,0,1,4.3,28,1
1473,1,6.0,25,0,13,16,1,1,0,0,1,4.3,28,1
1474,0,10.0,40,0,34,6,1,1,1,0,1,4.3,28,1
1475,0,10.0,40,0,44,23,1,1,1,0,1,4.3,28,1
1476,0,10.0,40,0,44,23,1,1,1,0,1,4.3,28,1
1477,0,10.0,35,0,37,13,0,0,1,0,2,3.383333333,32,1
1478,0,10.0,35,0,37,13,0,0,1,0,2,3.383333333,32,1
1479,0,10.0,250,0,37,13,0,0,1,0,2,3.383333333,32,1
1480,0,10.0,250,0,37,13,0,0,1,0,2,3.383333333,32,1
1481,0,10.0,40,0,30,10,0,0,1,0,3,6.35,32,2
1482,0,10.0,90,0,28,19,0,0,1,0,3,3.366666667,32,2
1483,0,10.0,120,0,22,10,0,0,0,0,0,3.766666667,34,1
1484,0,10.0,120,0,22,10,0,0,0,0,0,3.766666667,34,1
1485,0,10.0,120,0,31,5,0,0,1,0,0,3.766666667,34,1
1486,0,10.0,120,0,31,5,0,0,1,0,0,3.766666667,34,1
1487,0,10.0,120,0,31,5,0,0,1,0,1,2.0333333330000003,30,1
1488,0,10.0,120,0,31,5,0,0,1,0,1,2.0333333330000003,30,1
1489,0,10.0,120,0,31,5,0,0,1,0,1,2.0333333330000003,30,1
1490,0,10.0,120,0,31,5,0,0,1,0,2,1.45,40,1
1491,0,10.0,120,0,30,15,0,0,1,0,2,1.45,34,1
1492,0,10.0,120,0,36,19,0,0,1,0,3,3.766666667,34,1
1493,0,10.0,120,0,36,19,0,0,1,0,3,3.766666667,36,1
1494,0,10.0,120,0,30,21,0,0,1,0,3,3.766666667,36,1
1495,0,10.0,120,0,30,21,0,0,1,0,3,3.766666667,36,1
1496,0,10.0,120,0,25,22,0,0,1,0,4,8.716666667,36,2
1497,0,10.0,120,0,33,17,0,0,1,0,0,9.333333332999999,35,1
1498,0,10.0,120,0,33,17,0,0,1,0,0,9.333333332999999,35,1
1499,0,10.0,120,0,33,17,0,0,1,0,0,9.333333332999999,35,1
1500,0,10.0,120,0,33,17,0,0,1,0,0,9.333333332999999,35,1
1501,0,10.0,120,0,28,14,0,0,1,0,0,9.333333332999999,35,1
1502,0,10.0,120,0,28,14,0,0,1,0,0,9.333333332999999,35,1
1503,0,10.0,120,0,28,14,0,0,1,0,0,9.333333332999999,35,1
1504,0,10.0,120,0,17,12,0,0,0,0,0,9.333333332999999,37,1
1505,0,10.0,120,0,17,12,0,0,0,0,0,9.333333332999999,37,1
1506,0,10.0,120,0,17,12,0,0,0,0,0,9.333333332999999,37,1
1507,0,10.0,120,0,18,9,0,0,0,0,1,20.28333333,37,2
1508,1,10.0,25,0,19,0,0,0,0,0,0,3.766666667,36,1
1509,1,10.0,25,0,19,0,0,0,0,0,0,3.766666667,36,1
1510,1,10.0,25,0,19,0,0,0,0,0,0,3.766666667,36,1
1511,1,10.0,25,0,19,0,0,0,0,0,0,3.766666667,36,1
1512,1,10.0,19,0,17,3,0,0,0,0,1,3.583333333,34,1
1513,1,10.0,19,0,17,3,0,0,0,0,1,3.583333333,34,1
1514,1,10.0,10,0,11,2,0,0,0,0,1,3.583333333,34,1
1515,1,10.0,10,0,11,2,0,0,0,0,1,3.583333333,34,1
1516,1,10.0,10,0,11,5,0,0,0,0,2,1.65,34,2
1517,1,10.0,25,0,16,3,1,1,0,0,0,0.15,36,1
1518,1,10.0,25,0,16,3,1,1,0,0,1,4.85,36,1
1519,1,10.0,25,0,16,3,1,1,0,0,1,4.85,36,1
1520,1,10.0,25,0,16,3,1,1,0,0,1,4.85,36,1
1521,0,10.0,50,0,16,3,1,1,0,0,1,4.85,38,1
1522,0,10.0,50,0,16,3,1,1,0,0,1,4.85,38,1
1523,0,10.0,40,0,10,2,0,0,0,0,2,1.9,42,1
1524,0,10.0,40,0,10,2,0,0,0,0,2,1.9,42,1
1525,0,10.0,250,0,5,2,0,0,0,0,3,7.45,42,2
1526,0,10.0,250,0,11,14,0,0,0,0,0,5.5,36,1
1527,0,10.0,250,0,24,5,0,0,0,0,0,5.5,36,1
1528,0,10.0,250,0,24,5,0,0,0,0,0,5.5,36,1
1529,0,10.0,250,0,24,5,0,0,0,0,0,5.5,36,1
1530,0,10.0,250,0,26,9,0,0,1,0,0,5.5,36,1
1531,0,10.0,250,0,26,9,0,0,1,0,0,5.5,36,1
1532,0,10.0,250,0,25,4,0,0,1,0,1,4.2,38,1
1533,0,10.0,250,0,25,4,0,0,1,0,1,4.2,38,1
1534,0,10.0,250,0,25,4,0,0,1,0,1,4.2,38,1
1535,0,10.0,200,0,9,6,0,0,0,0,1,4.2,38,1
1536,0,10.0,200,0,9,6,0,0,0,0,1,4.2,38,1
1537,0,10.0,200,0,8,9,0,0,0,0,2,2.95,38,2
1538,1,3.0,6,0,1,7,1,1,0,0,1,6.033333333,33,1
1539,1,3.0,6,0,1,7,1,1,0,0,1,6.033333333,33,1
1540,1,2.0,7,0,0,9,1,1,0,0,1,6.033333333,33,1
1541,1,2.0,7,0,0,9,1,1,0,0,1,6.033333333,33,1
1542,1,2.0,5,0,2,10,1,1,0,0,1,6.033333333,33,1
1543,1,2.0,5,0,2,10,1,1,0,0,1,6.033333333,33,1
1544,1,2.0,5,0,2,10,1,1,0,0,1,6.033333333,33,1
1545,1,3.0,5,1,0,11,1,1,0,0,2,5.283333333,33,2
1546,0,10.0,35,0,16,15,0,0,0,0,0,6.45,40,1
1547,0,10.0,35,0,16,15,0,0,0,0,0,6.45,40,1
1548,0,10.0,35,0,16,15,0,0,0,0,0,6.45,40,1
1549,0,10.0,35,0,16,15,0,0,0,0,0,6.45,38,1
1550,0,10.0,35,0,9,6,0,0,0,0,0,6.45,38,1
1551,0,10.0,35,0,9,6,0,0,0,0,0,6.45,38,1
1552,0,10.0,35,0,9,6,0,0,0,0,0,6.45,38,1
1553,0,10.0,120,0,13,2,0,0,0,0,1,2.3,38,2
1554,0,10.0,120,0,17,9,0,0,0,0,0,2.366666667,38,1
1555,0,10.0,120,0,17,9,0,0,0,0,0,2.366666667,38,1
1556,0,10.0,120,0,17,9,0,0,0,0,0,2.366666667,38,1
1557,0,10.0,120,0,17,9,0,0,0,0,1,2.366666667,38,2
1558,1,4.0,15,0,5,7,1,1,0,0,0,2.0,36,1
1559,1,4.0,15,0,5,7,1,1,0,0,0,2.0,36,1
1560,1,6.0,15,0,5,6,1,1,0,0,1,1.033333333,34,1
1561,1,6.0,15,0,5,6,1,1,0,0,1,1.033333333,34,1
1562,1,10.0,25,0,6,4,1,1,0,0,2,9.316666667,30,1
1563,1,10.0,25,0,6,4,1,1,0,0,2,9.316666667,30,1
1564,1,10.0,15,0,5,7,1,1,0,0,2,9.316666667,34,1
1565,1,10.0,15,0,5,7,1,1,0,0,2,9.316666667,34,1
1566,1,10.0,15,0,5,7,1,1,0,0,2,9.316666667,34,1
1567,1,10.0,15,0,5,7,1,1,0,0,2,9.316666667,34,1
1568,1,10.0,15,0,5,7,1,1,0,0,2,9.316666667,34,1
1569,1,4.0,15,0,2,9,1,1,0,0,2,9.316666667,34,1
1570,1,2.0,7,0,6,18,1,1,0,0,2,9.316666667,34,1
1571,1,2.0,7,0,6,18,1,1,0,0,2,9.316666667,34,1
1572,1,2.0,7,0,7,20,1,1,0,0,3,2.7833333330000003,34,2
1573,1,6.0,15,0,10,9,1,1,0,0,0,7.233333332999999,34,1
1574,1,6.0,15,0,10,9,1,1,0,0,0,7.233333332999999,34,1
1575,1,10.0,25,0,20,7,1,1,0,0,0,7.233333332999999,34,1
1576,1,10.0,25,0,20,7,1,1,0,0,0,7.233333332999999,34,1
1577,1,10.0,25,0,20,7,1,1,0,0,0,7.233333332999999,34,1
1578,1,10.0,25,0,20,7,1,1,0,0,0,7.233333332999999,34,1
1579,0,10.0,40,0,22,4,1,1,0,0,0,7.233333332999999,34,1
1580,0,10.0,40,0,22,4,1,1,0,0,0,7.233333332999999,34,1
1581,1,10.0,25,0,22,4,1,1,0,0,1,3.666666667,38,1
1582,1,10.0,25,0,22,4,1,1,0,0,1,3.666666667,38,1
1583,1,10.0,25,0,22,4,1,1,0,0,1,3.666666667,38,1
1584,0,10.0,100,0,23,0,1,1,0,0,1,3.666666667,38,1
1585,0,10.0,100,0,23,0,1,1,0,0,2,6.683333332999999,38,2
1586,0,4.0,35,0,30,5,1,1,1,0,0,0.333333333,32,1
1587,0,4.0,35,0,30,5,1,1,1,0,1,5.6166666670000005,30,1
1588,0,4.0,35,0,30,5,1,1,1,0,1,5.6166666670000005,30,1
1589,0,4.0,35,0,30,5,1,1,1,0,1,5.6166666670000005,30,1
1590,0,10.0,35,0,30,5,1,1,1,0,1,5.6166666670000005,32,1
1591,0,10.0,35,0,30,5,1,1,1,0,1,5.6166666670000005,32,1
1592,0,10.0,35,0,30,5,1,1,1,0,1,5.6166666670000005,32,1
1593,0,10.0,30,0,30,5,0,0,1,0,2,3.95,36,1
1594,0,10.0,40,0,28,5,0,0,1,0,2,3.95,36,1
1595,0,10.0,40,0,28,5,0,0,1,0,2,3.95,36,1
1596,0,10.0,40,0,28,5,0,0,1,0,2,3.95,36,1
1597,0,10.0,50,0,25,4,0,0,1,0,3,17.23333333,36,2
1598,0,10.0,120,0,11,13,0,0,0,0,0,9.266666667,36,1
1599,0,10.0,120,0,11,13,0,0,0,0,0,9.266666667,36,1
1600,0,10.0,120,0,11,13,0,0,0,0,0,9.266666667,36,1
1601,0,10.0,120,0,9,20,0,0,0,0,0,9.266666667,36,1
1602,0,10.0,120,0,9,20,0,0,0,0,0,9.266666667,36,1
1603,0,10.0,120,0,9,20,0,0,0,0,0,9.266666667,38,1
1604,0,10.0,120,0,9,20,0,0,0,0,0,9.266666667,38,1
1605,0,10.0,120,0,9,20,0,0,0,0,0,9.266666667,38,1
1606,0,10.0,50,0,7,15,1,1,0,0,0,9.266666667,38,1
1607,0,10.0,50,0,7,15,1,1,0,0,0,9.266666667,38,1
1608,1,6.0,25,0,5,5,1,1,0,0,1,2.616666667,36,1
1609,1,6.0,25,0,5,5,1,1,0,0,1,2.616666667,36,1
1610,0,10.0,40,0,5,5,1,1,0,0,1,2.616666667,36,1
1611,0,10.0,40,0,6,4,1,1,0,0,2,2.516666667,36,2
1612,0,10.0,40,0,4,7,0,0,0,0,2,1.6833333330000002,40,2
1613,0,10.0,70,0,3,17,1,1,0,0,0,8.983333333,38,1
1614,0,10.0,70,0,3,17,1,1,0,0,0,8.983333333,38,1
1615,0,10.0,70,0,3,17,1,1,0,0,0,8.983333333,38,1
1616,0,6.0,40,0,6,14,1,1,0,0,0,8.983333333,38,1
1617,0,6.0,40,0,6,14,1,1,0,0,0,8.983333333,38,1
1618,0,6.0,40,0,6,14,1,1,0,0,0,8.983333333,38,1
1619,0,6.0,40,0,6,14,1,1,0,0,0,8.983333333,38,1
1620,0,6.0,35,0,7,10,1,1,0,0,0,8.983333333,38,1
1621,0,6.0,35,0,7,10,1,1,0,0,0,8.983333333,38,1
1622,1,3.0,30,0,9,10,1,1,0,0,0,11.05,34,1
1623,0,10.0,70,0,9,10,1,1,0,0,0,11.05,34,1
1624,0,10.0,70,0,9,10,1,1,0,0,0,11.05,34,1
1625,0,10.0,70,0,9,10,1,1,0,0,0,11.05,34,1
1626,0,6.0,40,0,6,14,1,1,0,0,0,11.05,34,1
1627,0,6.0,40,0,6,14,1,1,0,0,0,11.05,34,1
1628,0,6.0,40,0,6,14,1,1,0,0,0,11.05,34,1
1629,0,6.0,35,0,7,10,1,1,0,0,0,11.05,34,1
1630,0,6.0,35,0,7,10,1,1,0,0,0,11.05,34,1
1631,0,6.0,35,0,7,10,1,1,0,0,0,11.05,34,1
1632,0,6.0,35,0,7,10,1,1,0,0,0,11.05,34,1
1633,1,3.0,25,0,14,18,1,1,0,0,0,11.05,34,1
1634,0,6.0,30,0,8,17,1,1,0,0,1,2.85,34,2
1635,1,3.0,7,0,3,10,0,0,0,0,2,4.983333333,32,1
1636,1,3.0,7,0,4,6,0,0,0,0,2,4.983333333,32,1
1637,1,3.0,7,0,4,6,0,0,0,0,2,4.983333333,32,1
1638,1,3.0,7,0,4,6,0,0,0,0,2,4.983333333,32,1
1639,1,3.0,7,0,4,6,0,0,0,0,2,4.983333333,32,1
1640,1,0.5,3,0,6,8,0,0,0,0,3,3.0333333330000003,32,1
1641,1,0.5,3,0,6,8,0,0,0,0,3,3.0333333330000003,32,1
1642,1,0.5,3,0,6,8,0,0,0,0,3,3.0333333330000003,32,1
1643,1,0.5,3,0,6,8,0,0,0,0,3,3.0333333330000003,32,1
1644,1,10.0,11,0,9,3,0,0,0,0,4,4.35,32,2
1645,0,10.0,200,0,15,10,0,0,0,0,0,1.4333333330000002,40,1
1646,0,10.0,200,0,15,10,0,0,0,0,0,1.4333333330000002,40,1
1647,0,10.0,120,0,15,10,0,0,0,0,1,5.366666667,44,1
1648,0,10.0,120,0,15,10,0,0,0,0,1,5.366666667,44,1
1649,0,10.0,120,0,15,10,0,0,0,0,1,5.366666667,44,1
1650,0,10.0,120,0,15,10,0,0,0,0,1,5.366666667,44,1
1651,0,10.0,120,0,15,10,0,0,0,0,1,5.366666667,44,1
1652,0,10.0,120,0,8,9,0,0,0,0,1,5.366666667,44,1
1653,0,10.0,120,0,18,14,0,0,0,0,0,5.016666667,34,1
1654,0,10.0,120,0,18,14,0,0,0,0,0,5.016666667,34,1
1655,0,10.0,120,0,18,14,0,0,0,0,0,5.016666667,34,1
1656,0,10.0,120,0,21,16,0,0,0,0,0,5.016666667,34,1
1657,0,10.0,120,0,21,16,0,0,0,0,0,5.016666667,34,1
1658,0,10.0,120,0,21,16,0,0,0,0,0,5.016666667,34,1
1659,0,10.0,120,0,15,19,0,0,0,0,1,1.483333333,35,1
1660,0,10.0,120,0,15,19,0,0,0,0,1,1.483333333,35,1
1661,0,10.0,120,0,15,19,0,0,0,0,2,2.7,38,1
1662,0,10.0,120,0,15,19,0,0,0,0,2,2.7,38,1
1663,0,10.0,70,0,9,20,0,0,0,0,2,2.7,38,1
1664,0,10.0,90,0,6,7,0,0,0,0,3,2.433333333,36,1
1665,0,10.0,90,0,6,7,0,0,0,0,3,2.433333333,36,1
1666,0,10.0,90,0,6,7,0,0,0,0,3,2.433333333,36,1
1667,0,10.0,120,0,7,5,0,0,0,0,4,8.916666667000001,36,2
1668,0,10.0,60,0,1,6,1,1,0,0,0,1.75,36,1
1669,1,3.0,15,0,3,6,1,1,0,0,0,1.75,36,1
1670,1,10.0,25,0,2,10,1,1,0,0,1,2.4,36,1
1671,1,5.0,25,0,3,6,1,1,0,0,1,2.4,30,1
1672,1,5.0,25,0,3,6,1,1,0,0,1,2.4,36,1
1673,0,10.0,80,0,0,8,1,1,0,0,2,2.683333333,36,1
1674,0,10.0,80,0,0,8,1,1,0,0,2,2.683333333,36,1
1675,1,5.0,15,0,0,8,1,1,0,0,2,2.683333333,36,1
1676,1,5.0,15,0,0,8,1,1,0,0,3,2.516666667,36,1
1677,1,5.0,15,0,0,8,1,1,0,0,3,2.516666667,36,1
1678,1,5.0,15,0,0,8,1,1,0,0,3,2.516666667,36,1
1679,1,5.0,25,0,4,3,1,1,0,0,4,4.516666667,36,2
1680,0,10.0,120,0,29,10,0,0,1,0,0,5.0,36,1
1681,0,10.0,120,0,29,10,0,0,1,0,0,5.0,36,1
1682,0,10.0,120,0,29,10,0,0,1,0,0,5.0,36,1
1683,0,10.0,120,0,29,10,0,0,1,0,0,5.0,36,1
1684,0,10.0,120,0,29,10,0,0,1,0,0,5.0,36,1
1685,0,10.0,120,0,31,11,0,0,1,0,1,3.733333333,38,1
1686,0,10.0,120,0,24,17,0,0,0,0,1,3.733333333,38,1
1687,0,10.0,120,0,24,17,0,0,0,0,1,3.733333333,38,1
1688,0,10.0,120,0,17,15,0,0,0,0,1,3.733333333,38,1
1689,0,10.0,120,0,17,15,0,0,0,0,2,2.516666667,38,2
1690,1,5.0,6,0,1,8,0,0,0,0,2,5.083333333,29,2
1691,1,5.0,15,0,2,5,0,0,0,0,0,3.133333333,32,1
1692,1,6.0,25,0,7,1,0,0,0,0,0,3.133333333,32,1
1693,1,6.0,25,0,7,1,0,0,0,0,0,3.133333333,32,1
1694,1,6.0,25,0,7,1,0,0,0,0,0,3.133333333,34,1
1695,1,10.0,19,0,5,8,0,0,0,0,0,4.616666667,38,1
1696,1,10.0,19,0,10,20,0,0,0,0,0,4.616666667,38,1
1697,1,10.0,19,0,10,20,0,0,0,0,0,4.616666667,38,1
1698,1,10.0,19,0,10,20,0,0,0,0,0,4.616666667,38,1
1699,1,10.0,19,0,10,20,0,0,0,0,0,4.616666667,38,1
1700,0,10.0,35,0,16,14,0,0,0,0,1,0.6333333329999999,34,1
1701,0,10.0,35,0,16,14,0,0,0,0,2,1.966666667,34,1
1702,1,5.0,12,0,7,8,0,0,0,0,2,1.966666667,34,1
1703,1,5.0,20,1,17,15,1,1,0,0,0,3.483333333,30,1
1704,1,6.0,15,1,17,15,0,0,0,0,0,3.483333333,30,1
1705,1,3.0,15,1,4,20,1,1,0,0,0,3.483333333,30,1
1706,1,3.0,15,1,4,20,1,1,0,0,0,3.483333333,30,1
1707,1,1.0,5,1,30,6,1,1,1,0,1,2.166666667,26,1
1708,0,6.0,35,0,15,22,0,0,0,0,1,2.166666667,26,1
1709,0,6.0,35,0,15,22,0,0,0,0,1,2.166666667,26,1
1710,0,6.0,35,0,4,12,1,1,0,0,2,1.9,34,1
1711,0,6.0,35,0,4,12,1,1,0,0,2,1.9,34,1
1712,1,5.0,15,0,3,10,0,0,0,0,3,0.133333333,32,1
1713,1,5.0,15,0,3,10,0,0,0,0,4,0.716666667,34,1
1714,1,5.0,15,0,3,10,0,0,0,0,5,3.95,38,1
1715,1,2.0,15,0,0,17,0,0,0,0,5,3.95,38,1
1716,1,2.0,15,0,0,17,0,0,0,0,5,3.95,38,1
1717,1,2.0,15,0,0,17,0,0,0,0,5,3.95,38,1
